value,source_id,notes_ids,iso3,Country__ESTANDAR,Years__ESTANDAR,Deciles,Geographical area
2.0183,26,8649,PER,Peru,2022,Decile 1,National
31.45718,26,8649,PER,Peru,2022,Decile 10,National
3.5128,26,8649,PER,Peru,2022,Decile 2,National
4.57687,26,8649,PER,Peru,2022,Decile 3,National
5.67531,26,8649,PER,Peru,2022,Decile 4,National
6.78097,26,8649,PER,Peru,2022,Decile 5,National
8.12878,26,8649,PER,Peru,2022,Decile 6,National
9.8059,26,8649,PER,Peru,2022,Decile 7,National
12.11756,26,8649,PER,Peru,2022,Decile 8,National
15.92633,26,8649,PER,Peru,2022,Decile 9,National
2.45894,26,8649,PER,Peru,2022,Decile 1,Rural
28.80292,26,8649,PER,Peru,2022,Decile 10,Rural
3.93403,26,8649,PER,Peru,2022,Decile 2,Rural
4.99719,26,8649,PER,Peru,2022,Decile 3,Rural
6.07195,26,8649,PER,Peru,2022,Decile 4,Rural
7.24593,26,8649,PER,Peru,2022,Decile 5,Rural
8.51316,26,8649,PER,Peru,2022,Decile 6,Rural
10.1016,26,8649,PER,Peru,2022,Decile 7,Rural
12.25276,26,8649,PER,Peru,2022,Decile 8,Rural
15.6215,26,8649,PER,Peru,2022,Decile 9,Rural
2.29749,26,8649,PER,Peru,2022,Decile 1,Urban
30.57523,26,8649,PER,Peru,2022,Decile 10,Urban
3.80013,26,8649,PER,Peru,2022,Decile 2,Urban
4.85372,26,8649,PER,Peru,2022,Decile 3,Urban
5.84212,26,8649,PER,Peru,2022,Decile 4,Urban
6.93893,26,8649,PER,Peru,2022,Decile 5,Urban
8.23661,26,8649,PER,Peru,2022,Decile 6,Urban
9.84534,26,8649,PER,Peru,2022,Decile 7,Urban
12.04331,26,8649,PER,Peru,2022,Decile 8,Urban
15.56713,26,8649,PER,Peru,2022,Decile 9,Urban
1.93795,26,8649,PER,Peru,2023,Decile 1,National
31.28758,26,8649,PER,Peru,2023,Decile 10,National
3.42595,26,8649,PER,Peru,2023,Decile 2,National
4.52653,26,8649,PER,Peru,2023,Decile 3,National
5.61297,26,8649,PER,Peru,2023,Decile 4,National
6.80597,26,8649,PER,Peru,2023,Decile 5,National
8.1417,26,8649,PER,Peru,2023,Decile 6,National
9.82693,26,8649,PER,Peru,2023,Decile 7,National
12.27954,26,8649,PER,Peru,2023,Decile 8,National
16.15488,26,8649,PER,Peru,2023,Decile 9,National
2.29746,26,8649,PER,Peru,2023,Decile 1,Rural
28.94789,26,8649,PER,Peru,2023,Decile 10,Rural
3.77048,26,8649,PER,Peru,2023,Decile 2,Rural
4.85474,26,8649,PER,Peru,2023,Decile 3,Rural
5.97371,26,8649,PER,Peru,2023,Decile 4,Rural
7.13647,26,8649,PER,Peru,2023,Decile 5,Rural
8.51757,26,8649,PER,Peru,2023,Decile 6,Rural
10.13721,26,8649,PER,Peru,2023,Decile 7,Rural
12.36038,26,8649,PER,Peru,2023,Decile 8,Rural
16.00408,26,8649,PER,Peru,2023,Decile 9,Rural
2.21144,26,8649,PER,Peru,2023,Decile 1,Urban
30.36449,26,8649,PER,Peru,2023,Decile 10,Urban
3.72877,26,8649,PER,Peru,2023,Decile 2,Urban
4.7675,26,8649,PER,Peru,2023,Decile 3,Urban
5.84006,26,8649,PER,Peru,2023,Decile 4,Urban
6.93751,26,8649,PER,Peru,2023,Decile 5,Urban
8.20179,26,8649,PER,Peru,2023,Decile 6,Urban
9.87147,26,8649,PER,Peru,2023,Decile 7,Urban
12.16592,26,8649,PER,Peru,2023,Decile 8,Urban
15.91106,26,8649,PER,Peru,2023,Decile 9,Urban
1.3364,26,8618,DOM,Dominican Republic,2000,Decile 1,National
40.02855,26,8618,DOM,Dominican Republic,2000,Decile 10,National
2.59954,26,8618,DOM,Dominican Republic,2000,Decile 2,National
3.43456,26,8618,DOM,Dominican Republic,2000,Decile 3,National
4.37841,26,8618,DOM,Dominican Republic,2000,Decile 4,National
5.46756,26,8618,DOM,Dominican Republic,2000,Decile 5,National
6.86593,26,8618,DOM,Dominican Republic,2000,Decile 6,National
8.69423,26,8618,DOM,Dominican Republic,2000,Decile 7,National
11.25458,26,8618,DOM,Dominican Republic,2000,Decile 8,National
15.94026,26,8618,DOM,Dominican Republic,2000,Decile 9,National
1.6842,26,8618,DOM,Dominican Republic,2000,Decile 1,Rural
35.21758,26,8618,DOM,Dominican Republic,2000,Decile 10,Rural
3.16235,26,8618,DOM,Dominican Republic,2000,Decile 2,Rural
4.1814,26,8618,DOM,Dominican Republic,2000,Decile 3,Rural
5.18694,26,8618,DOM,Dominican Republic,2000,Decile 4,Rural
6.11485,26,8618,DOM,Dominican Republic,2000,Decile 5,Rural
7.42598,26,8618,DOM,Dominican Republic,2000,Decile 6,Rural
9.19978,26,8618,DOM,Dominican Republic,2000,Decile 7,Rural
11.70935,26,8618,DOM,Dominican Republic,2000,Decile 8,Rural
16.11757,26,8618,DOM,Dominican Republic,2000,Decile 9,Rural
1.4258,26,8618,DOM,Dominican Republic,2000,Decile 1,Urban
39.50156,26,8618,DOM,Dominican Republic,2000,Decile 10,Urban
2.6507,26,8618,DOM,Dominican Republic,2000,Decile 2,Urban
3.60524,26,8618,DOM,Dominican Republic,2000,Decile 3,Urban
4.51782,26,8618,DOM,Dominican Republic,2000,Decile 4,Urban
5.67668,26,8618,DOM,Dominican Republic,2000,Decile 5,Urban
7.04255,26,8618,DOM,Dominican Republic,2000,Decile 6,Urban
8.77864,26,8618,DOM,Dominican Republic,2000,Decile 7,Urban
11.12197,26,8618,DOM,Dominican Republic,2000,Decile 8,Urban
15.67904,26,8618,DOM,Dominican Republic,2000,Decile 9,Urban
1.67433,26,8618,DOM,Dominican Republic,2001,Decile 1,National
39.1492,26,8618,DOM,Dominican Republic,2001,Decile 10,National
2.71225,26,8618,DOM,Dominican Republic,2001,Decile 2,National
3.61494,26,8618,DOM,Dominican Republic,2001,Decile 3,National
4.56447,26,8618,DOM,Dominican Republic,2001,Decile 4,National
5.65152,26,8618,DOM,Dominican Republic,2001,Decile 5,National
6.94696,26,8618,DOM,Dominican Republic,2001,Decile 6,National
8.65311,26,8618,DOM,Dominican Republic,2001,Decile 7,National
11.18685,26,8618,DOM,Dominican Republic,2001,Decile 8,National
15.84637,26,8618,DOM,Dominican Republic,2001,Decile 9,National
2.2799,26,8618,DOM,Dominican Republic,2001,Decile 1,Rural
32.35294,26,8618,DOM,Dominican Republic,2001,Decile 10,Rural
3.47601,26,8618,DOM,Dominican Republic,2001,Decile 2,Rural
4.49964,26,8618,DOM,Dominican Republic,2001,Decile 3,Rural
5.40546,26,8618,DOM,Dominican Republic,2001,Decile 4,Rural
6.55197,26,8618,DOM,Dominican Republic,2001,Decile 5,Rural
7.98828,26,8618,DOM,Dominican Republic,2001,Decile 6,Rural
9.70094,26,8618,DOM,Dominican Republic,2001,Decile 7,Rural
11.93032,26,8618,DOM,Dominican Republic,2001,Decile 8,Rural
15.81454,26,8618,DOM,Dominican Republic,2001,Decile 9,Rural
1.63723,26,8618,DOM,Dominican Republic,2001,Decile 1,Urban
38.51353,26,8618,DOM,Dominican Republic,2001,Decile 10,Urban
2.76515,26,8618,DOM,Dominican Republic,2001,Decile 2,Urban
3.69719,26,8618,DOM,Dominican Republic,2001,Decile 3,Urban
4.59539,26,8618,DOM,Dominican Republic,2001,Decile 4,Urban
5.69964,26,8618,DOM,Dominican Republic,2001,Decile 5,Urban
6.97352,26,8618,DOM,Dominican Republic,2001,Decile 6,Urban
8.70849,26,8618,DOM,Dominican Republic,2001,Decile 7,Urban
11.29283,26,8618,DOM,Dominican Republic,2001,Decile 8,Urban
16.11703,26,8618,DOM,Dominican Republic,2001,Decile 9,Urban
1.31961,26,8618,DOM,Dominican Republic,2002,Decile 1,National
38.7251,26,8618,DOM,Dominican Republic,2002,Decile 10,National
2.58215,26,8618,DOM,Dominican Republic,2002,Decile 2,National
3.59871,26,8618,DOM,Dominican Republic,2002,Decile 3,National
4.65276,26,8618,DOM,Dominican Republic,2002,Decile 4,National
5.72057,26,8618,DOM,Dominican Republic,2002,Decile 5,National
7.08479,26,8618,DOM,Dominican Republic,2002,Decile 6,National
8.83959,26,8618,DOM,Dominican Republic,2002,Decile 7,National
11.44256,26,8618,DOM,Dominican Republic,2002,Decile 8,National
16.03416,26,8618,DOM,Dominican Republic,2002,Decile 9,National
1.7879,26,8618,DOM,Dominican Republic,2002,Decile 1,Rural
31.5352,26,8618,DOM,Dominican Republic,2002,Decile 10,Rural
3.17172,26,8618,DOM,Dominican Republic,2002,Decile 2,Rural
4.29838,26,8618,DOM,Dominican Republic,2002,Decile 3,Rural
5.50829,26,8618,DOM,Dominican Republic,2002,Decile 4,Rural
6.68993,26,8618,DOM,Dominican Republic,2002,Decile 5,Rural
8.21551,26,8618,DOM,Dominican Republic,2002,Decile 6,Rural
9.96544,26,8618,DOM,Dominican Republic,2002,Decile 7,Rural
12.39155,26,8618,DOM,Dominican Republic,2002,Decile 8,Rural
16.43608,26,8618,DOM,Dominican Republic,2002,Decile 9,Rural
1.37005,26,8618,DOM,Dominican Republic,2002,Decile 1,Urban
38.03376,26,8618,DOM,Dominican Republic,2002,Decile 10,Urban
2.72075,26,8618,DOM,Dominican Republic,2002,Decile 2,Urban
3.7387,26,8618,DOM,Dominican Republic,2002,Decile 3,Urban
4.65401,26,8618,DOM,Dominican Republic,2002,Decile 4,Urban
5.71873,26,8618,DOM,Dominican Republic,2002,Decile 5,Urban
7.14011,26,8618,DOM,Dominican Republic,2002,Decile 6,Urban
8.91798,26,8618,DOM,Dominican Republic,2002,Decile 7,Urban
11.4711,26,8618,DOM,Dominican Republic,2002,Decile 8,Urban
16.2348,26,8618,DOM,Dominican Republic,2002,Decile 9,Urban
1.5272,26,8618,DOM,Dominican Republic,2003,Decile 1,National
40.599,26,8618,DOM,Dominican Republic,2003,Decile 10,National
2.70802,26,8618,DOM,Dominican Republic,2003,Decile 2,National
3.57108,26,8618,DOM,Dominican Republic,2003,Decile 3,National
4.45522,26,8618,DOM,Dominican Republic,2003,Decile 4,National
5.54975,26,8618,DOM,Dominican Republic,2003,Decile 5,National
6.81736,26,8618,DOM,Dominican Republic,2003,Decile 6,National
8.49723,26,8618,DOM,Dominican Republic,2003,Decile 7,National
10.86208,26,8618,DOM,Dominican Republic,2003,Decile 8,National
15.41305,26,8618,DOM,Dominican Republic,2003,Decile 9,National
2.08308,26,8618,DOM,Dominican Republic,2003,Decile 1,Rural
32.55831,26,8618,DOM,Dominican Republic,2003,Decile 10,Rural
3.46774,26,8618,DOM,Dominican Republic,2003,Decile 2,Rural
4.47175,26,8618,DOM,Dominican Republic,2003,Decile 3,Rural
5.37271,26,8618,DOM,Dominican Republic,2003,Decile 4,Rural
6.38907,26,8618,DOM,Dominican Republic,2003,Decile 5,Rural
7.83918,26,8618,DOM,Dominican Republic,2003,Decile 6,Rural
9.63023,26,8618,DOM,Dominican Republic,2003,Decile 7,Rural
12.11339,26,8618,DOM,Dominican Republic,2003,Decile 8,Rural
16.07454,26,8618,DOM,Dominican Republic,2003,Decile 9,Rural
1.43648,26,8618,DOM,Dominican Republic,2003,Decile 1,Urban
40.99895,26,8618,DOM,Dominican Republic,2003,Decile 10,Urban
2.62091,26,8618,DOM,Dominican Republic,2003,Decile 2,Urban
3.53689,26,8618,DOM,Dominican Republic,2003,Decile 3,Urban
4.44086,26,8618,DOM,Dominican Republic,2003,Decile 4,Urban
5.45008,26,8618,DOM,Dominican Republic,2003,Decile 5,Urban
6.69692,26,8618,DOM,Dominican Republic,2003,Decile 6,Urban
8.30881,26,8618,DOM,Dominican Republic,2003,Decile 7,Urban
10.80746,26,8618,DOM,Dominican Republic,2003,Decile 8,Urban
15.70263,26,8618,DOM,Dominican Republic,2003,Decile 9,Urban
1.678,26,8618,DOM,Dominican Republic,2004,Decile 1,National
40.60976,26,8618,DOM,Dominican Republic,2004,Decile 10,National
2.71925,26,8618,DOM,Dominican Republic,2004,Decile 2,National
3.60699,26,8618,DOM,Dominican Republic,2004,Decile 3,National
4.48985,26,8618,DOM,Dominican Republic,2004,Decile 4,National
5.49207,26,8618,DOM,Dominican Republic,2004,Decile 5,National
6.75806,26,8618,DOM,Dominican Republic,2004,Decile 6,National
8.44615,26,8618,DOM,Dominican Republic,2004,Decile 7,National
10.81367,26,8618,DOM,Dominican Republic,2004,Decile 8,National
15.38621,26,8618,DOM,Dominican Republic,2004,Decile 9,National
2.27413,26,8618,DOM,Dominican Republic,2004,Decile 1,Rural
31.33819,26,8618,DOM,Dominican Republic,2004,Decile 10,Rural
3.51211,26,8618,DOM,Dominican Republic,2004,Decile 2,Rural
4.47511,26,8618,DOM,Dominican Republic,2004,Decile 3,Rural
5.60114,26,8618,DOM,Dominican Republic,2004,Decile 4,Rural
6.72527,26,8618,DOM,Dominican Republic,2004,Decile 5,Rural
8.06858,26,8618,DOM,Dominican Republic,2004,Decile 6,Rural
9.69578,26,8618,DOM,Dominican Republic,2004,Decile 7,Rural
12.17318,26,8618,DOM,Dominican Republic,2004,Decile 8,Rural
16.13651,26,8618,DOM,Dominican Republic,2004,Decile 9,Rural
1.5999,26,8618,DOM,Dominican Republic,2004,Decile 1,Urban
41.38535,26,8618,DOM,Dominican Republic,2004,Decile 10,Urban
2.64926,26,8618,DOM,Dominican Republic,2004,Decile 2,Urban
3.46667,26,8618,DOM,Dominican Republic,2004,Decile 3,Urban
4.36605,26,8618,DOM,Dominican Republic,2004,Decile 4,Urban
5.37797,26,8618,DOM,Dominican Republic,2004,Decile 5,Urban
6.66483,26,8618,DOM,Dominican Republic,2004,Decile 6,Urban
8.25284,26,8618,DOM,Dominican Republic,2004,Decile 7,Urban
10.72085,26,8618,DOM,Dominican Republic,2004,Decile 8,Urban
15.51629,26,8618,DOM,Dominican Republic,2004,Decile 9,Urban
1.35369,26,8618,DOM,Dominican Republic,2005,Decile 1,National
39.47655,26,8618,DOM,Dominican Republic,2005,Decile 10,National
2.51726,26,8618,DOM,Dominican Republic,2005,Decile 2,National
3.47863,26,8618,DOM,Dominican Republic,2005,Decile 3,National
4.51073,26,8618,DOM,Dominican Republic,2005,Decile 4,National
5.53099,26,8618,DOM,Dominican Republic,2005,Decile 5,National
6.87124,26,8618,DOM,Dominican Republic,2005,Decile 6,National
8.68263,26,8618,DOM,Dominican Republic,2005,Decile 7,National
11.23003,26,8618,DOM,Dominican Republic,2005,Decile 8,National
16.34826,26,8618,DOM,Dominican Republic,2005,Decile 9,National
1.61307,26,8618,DOM,Dominican Republic,2005,Decile 1,Rural
34.97977,26,8618,DOM,Dominican Republic,2005,Decile 10,Rural
3.07785,26,8618,DOM,Dominican Republic,2005,Decile 2,Rural
4.05072,26,8618,DOM,Dominican Republic,2005,Decile 3,Rural
5.136,26,8618,DOM,Dominican Republic,2005,Decile 4,Rural
6.33448,26,8618,DOM,Dominican Republic,2005,Decile 5,Rural
7.68301,26,8618,DOM,Dominican Republic,2005,Decile 6,Rural
9.26212,26,8618,DOM,Dominican Republic,2005,Decile 7,Rural
11.7847,26,8618,DOM,Dominican Republic,2005,Decile 8,Rural
16.07827,26,8618,DOM,Dominican Republic,2005,Decile 9,Rural
1.33498,26,8618,DOM,Dominican Republic,2005,Decile 1,Urban
39.12366,26,8618,DOM,Dominican Republic,2005,Decile 10,Urban
2.47652,26,8618,DOM,Dominican Republic,2005,Decile 2,Urban
3.45148,26,8618,DOM,Dominican Republic,2005,Decile 3,Urban
4.45013,26,8618,DOM,Dominican Republic,2005,Decile 4,Urban
5.53722,26,8618,DOM,Dominican Republic,2005,Decile 5,Urban
6.94695,26,8618,DOM,Dominican Republic,2005,Decile 6,Urban
8.63675,26,8618,DOM,Dominican Republic,2005,Decile 7,Urban
11.23818,26,8618,DOM,Dominican Republic,2005,Decile 8,Urban
16.80412,26,8618,DOM,Dominican Republic,2005,Decile 9,Urban
1.34177,26,8618,DOM,Dominican Republic,2006,Decile 1,National
41.51914,26,8618,DOM,Dominican Republic,2006,Decile 10,National
2.43245,26,8618,DOM,Dominican Republic,2006,Decile 2,National
3.28884,26,8618,DOM,Dominican Republic,2006,Decile 3,National
4.21514,26,8618,DOM,Dominican Republic,2006,Decile 4,National
5.25701,26,8618,DOM,Dominican Republic,2006,Decile 5,National
6.63971,26,8618,DOM,Dominican Republic,2006,Decile 6,National
8.3603,26,8618,DOM,Dominican Republic,2006,Decile 7,National
11.0131,26,8618,DOM,Dominican Republic,2006,Decile 8,National
15.93253,26,8618,DOM,Dominican Republic,2006,Decile 9,National
1.64891,26,8618,DOM,Dominican Republic,2006,Decile 1,Rural
36.69434,26,8618,DOM,Dominican Republic,2006,Decile 10,Rural
2.8544,26,8618,DOM,Dominican Republic,2006,Decile 2,Rural
3.91912,26,8618,DOM,Dominican Republic,2006,Decile 3,Rural
4.86088,26,8618,DOM,Dominican Republic,2006,Decile 4,Rural
5.86284,26,8618,DOM,Dominican Republic,2006,Decile 5,Rural
7.32519,26,8618,DOM,Dominican Republic,2006,Decile 6,Rural
9.24385,26,8618,DOM,Dominican Republic,2006,Decile 7,Rural
11.67179,26,8618,DOM,Dominican Republic,2006,Decile 8,Rural
15.91867,26,8618,DOM,Dominican Republic,2006,Decile 9,Rural
1.3744,26,8618,DOM,Dominican Republic,2006,Decile 1,Urban
41.19984,26,8618,DOM,Dominican Republic,2006,Decile 10,Urban
2.44273,26,8618,DOM,Dominican Republic,2006,Decile 2,Urban
3.32974,26,8618,DOM,Dominican Republic,2006,Decile 3,Urban
4.23245,26,8618,DOM,Dominican Republic,2006,Decile 4,Urban
5.24088,26,8618,DOM,Dominican Republic,2006,Decile 5,Urban
6.63455,26,8618,DOM,Dominican Republic,2006,Decile 6,Urban
8.40443,26,8618,DOM,Dominican Republic,2006,Decile 7,Urban
11.08701,26,8618,DOM,Dominican Republic,2006,Decile 8,Urban
16.05397,26,8618,DOM,Dominican Republic,2006,Decile 9,Urban
1.55379,26,8618,DOM,Dominican Republic,2007,Decile 1,National
39.17819,26,8618,DOM,Dominican Republic,2007,Decile 10,National
2.71446,26,8618,DOM,Dominican Republic,2007,Decile 2,National
3.64471,26,8618,DOM,Dominican Republic,2007,Decile 3,National
4.65747,26,8618,DOM,Dominican Republic,2007,Decile 4,National
5.77703,26,8618,DOM,Dominican Republic,2007,Decile 5,National
7.0157,26,8618,DOM,Dominican Republic,2007,Decile 6,National
8.63347,26,8618,DOM,Dominican Republic,2007,Decile 7,National
11.05716,26,8618,DOM,Dominican Republic,2007,Decile 8,National
15.76802,26,8618,DOM,Dominican Republic,2007,Decile 9,National
1.9441,26,8618,DOM,Dominican Republic,2007,Decile 1,Rural
32.95598,26,8618,DOM,Dominican Republic,2007,Decile 10,Rural
3.26809,26,8618,DOM,Dominican Republic,2007,Decile 2,Rural
4.29377,26,8618,DOM,Dominican Republic,2007,Decile 3,Rural
5.29421,26,8618,DOM,Dominican Republic,2007,Decile 4,Rural
6.4625,26,8618,DOM,Dominican Republic,2007,Decile 5,Rural
7.93259,26,8618,DOM,Dominican Republic,2007,Decile 6,Rural
9.68311,26,8618,DOM,Dominican Republic,2007,Decile 7,Rural
12.05993,26,8618,DOM,Dominican Republic,2007,Decile 8,Rural
16.10572,26,8618,DOM,Dominican Republic,2007,Decile 9,Rural
1.51564,26,8618,DOM,Dominican Republic,2007,Decile 1,Urban
39.45294,26,8618,DOM,Dominican Republic,2007,Decile 10,Urban
2.67951,26,8618,DOM,Dominican Republic,2007,Decile 2,Urban
3.6165,26,8618,DOM,Dominican Republic,2007,Decile 3,Urban
4.63895,26,8618,DOM,Dominican Republic,2007,Decile 4,Urban
5.65826,26,8618,DOM,Dominican Republic,2007,Decile 5,Urban
6.8658,26,8618,DOM,Dominican Republic,2007,Decile 6,Urban
8.51226,26,8618,DOM,Dominican Republic,2007,Decile 7,Urban
10.99526,26,8618,DOM,Dominican Republic,2007,Decile 8,Urban
16.06489,26,8618,DOM,Dominican Republic,2007,Decile 9,Urban
1.65923,26,8618,DOM,Dominican Republic,2008,Decile 1,National
38.55805,26,8618,DOM,Dominican Republic,2008,Decile 10,National
2.76907,26,8618,DOM,Dominican Republic,2008,Decile 2,National
3.6963,26,8618,DOM,Dominican Republic,2008,Decile 3,National
4.66069,26,8618,DOM,Dominican Republic,2008,Decile 4,National
5.74161,26,8618,DOM,Dominican Republic,2008,Decile 5,National
7.05754,26,8618,DOM,Dominican Republic,2008,Decile 6,National
8.74099,26,8618,DOM,Dominican Republic,2008,Decile 7,National
11.27977,26,8618,DOM,Dominican Republic,2008,Decile 8,National
15.83676,26,8618,DOM,Dominican Republic,2008,Decile 9,National
2.09642,26,8618,DOM,Dominican Republic,2008,Decile 1,Rural
30.49279,26,8618,DOM,Dominican Republic,2008,Decile 10,Rural
3.42329,26,8618,DOM,Dominican Republic,2008,Decile 2,Rural
4.47859,26,8618,DOM,Dominican Republic,2008,Decile 3,Rural
5.60709,26,8618,DOM,Dominican Republic,2008,Decile 4,Rural
6.88696,26,8618,DOM,Dominican Republic,2008,Decile 5,Rural
8.24812,26,8618,DOM,Dominican Republic,2008,Decile 6,Rural
9.93715,26,8618,DOM,Dominican Republic,2008,Decile 7,Rural
12.43073,26,8618,DOM,Dominican Republic,2008,Decile 8,Rural
16.39887,26,8618,DOM,Dominican Republic,2008,Decile 9,Rural
1.68773,26,8618,DOM,Dominican Republic,2008,Decile 1,Urban
38.64755,26,8618,DOM,Dominican Republic,2008,Decile 10,Urban
2.75852,26,8618,DOM,Dominican Republic,2008,Decile 2,Urban
3.66723,26,8618,DOM,Dominican Republic,2008,Decile 3,Urban
4.60153,26,8618,DOM,Dominican Republic,2008,Decile 4,Urban
5.70841,26,8618,DOM,Dominican Republic,2008,Decile 5,Urban
6.96991,26,8618,DOM,Dominican Republic,2008,Decile 6,Urban
8.70323,26,8618,DOM,Dominican Republic,2008,Decile 7,Urban
11.24465,26,8618,DOM,Dominican Republic,2008,Decile 8,Urban
16.01125,26,8618,DOM,Dominican Republic,2008,Decile 9,Urban
1.6306,26,8618,DOM,Dominican Republic,2009,Decile 1,National
39.38808,26,8618,DOM,Dominican Republic,2009,Decile 10,National
2.74083,26,8618,DOM,Dominican Republic,2009,Decile 2,National
3.6178,26,8618,DOM,Dominican Republic,2009,Decile 3,National
4.5974,26,8618,DOM,Dominican Republic,2009,Decile 4,National
5.66494,26,8618,DOM,Dominican Republic,2009,Decile 5,National
6.90043,26,8618,DOM,Dominican Republic,2009,Decile 6,National
8.53655,26,8618,DOM,Dominican Republic,2009,Decile 7,National
11.03523,26,8618,DOM,Dominican Republic,2009,Decile 8,National
15.88815,26,8618,DOM,Dominican Republic,2009,Decile 9,National
2.01743,26,8618,DOM,Dominican Republic,2009,Decile 1,Rural
30.83957,26,8618,DOM,Dominican Republic,2009,Decile 10,Rural
3.34689,26,8618,DOM,Dominican Republic,2009,Decile 2,Rural
4.49704,26,8618,DOM,Dominican Republic,2009,Decile 3,Rural
5.60784,26,8618,DOM,Dominican Republic,2009,Decile 4,Rural
6.8869,26,8618,DOM,Dominican Republic,2009,Decile 5,Rural
8.28971,26,8618,DOM,Dominican Republic,2009,Decile 6,Rural
10.06916,26,8618,DOM,Dominican Republic,2009,Decile 7,Rural
12.34625,26,8618,DOM,Dominican Republic,2009,Decile 8,Rural
16.09922,26,8618,DOM,Dominican Republic,2009,Decile 9,Rural
1.63729,26,8618,DOM,Dominican Republic,2009,Decile 1,Urban
39.63393,26,8618,DOM,Dominican Republic,2009,Decile 10,Urban
2.69057,26,8618,DOM,Dominican Republic,2009,Decile 2,Urban
3.53985,26,8618,DOM,Dominican Republic,2009,Decile 3,Urban
4.48924,26,8618,DOM,Dominican Republic,2009,Decile 4,Urban
5.52527,26,8618,DOM,Dominican Republic,2009,Decile 5,Urban
6.74477,26,8618,DOM,Dominican Republic,2009,Decile 6,Urban
8.4714,26,8618,DOM,Dominican Republic,2009,Decile 7,Urban
11.17558,26,8618,DOM,Dominican Republic,2009,Decile 8,Urban
16.09209,26,8618,DOM,Dominican Republic,2009,Decile 9,Urban
1.74187,26,8618,DOM,Dominican Republic,2010,Decile 1,National
37.11461,26,8618,DOM,Dominican Republic,2010,Decile 10,National
2.77792,26,8618,DOM,Dominican Republic,2010,Decile 2,National
3.71568,26,8618,DOM,Dominican Republic,2010,Decile 3,National
4.64792,26,8618,DOM,Dominican Republic,2010,Decile 4,National
5.70744,26,8618,DOM,Dominican Republic,2010,Decile 5,National
7.21642,26,8618,DOM,Dominican Republic,2010,Decile 6,National
9.07774,26,8618,DOM,Dominican Republic,2010,Decile 7,National
11.54245,26,8618,DOM,Dominican Republic,2010,Decile 8,National
16.45796,26,8618,DOM,Dominican Republic,2010,Decile 9,National
2.11448,26,8618,DOM,Dominican Republic,2010,Decile 1,Rural
30.68306,26,8618,DOM,Dominican Republic,2010,Decile 10,Rural
3.36852,26,8618,DOM,Dominican Republic,2010,Decile 2,Rural
4.44485,26,8618,DOM,Dominican Republic,2010,Decile 3,Rural
5.5721,26,8618,DOM,Dominican Republic,2010,Decile 4,Rural
6.73004,26,8618,DOM,Dominican Republic,2010,Decile 5,Rural
8.10718,26,8618,DOM,Dominican Republic,2010,Decile 6,Rural
10.12023,26,8618,DOM,Dominican Republic,2010,Decile 7,Rural
12.55017,26,8618,DOM,Dominican Republic,2010,Decile 8,Rural
16.30937,26,8618,DOM,Dominican Republic,2010,Decile 9,Rural
1.72887,26,8618,DOM,Dominican Republic,2010,Decile 1,Urban
37.22779,26,8618,DOM,Dominican Republic,2010,Decile 10,Urban
2.72943,26,8618,DOM,Dominican Republic,2010,Decile 2,Urban
3.6288,26,8618,DOM,Dominican Republic,2010,Decile 3,Urban
4.54563,26,8618,DOM,Dominican Republic,2010,Decile 4,Urban
5.70071,26,8618,DOM,Dominican Republic,2010,Decile 5,Urban
7.1805,26,8618,DOM,Dominican Republic,2010,Decile 6,Urban
9.03364,26,8618,DOM,Dominican Republic,2010,Decile 7,Urban
11.5194,26,8618,DOM,Dominican Republic,2010,Decile 8,Urban
16.70523,26,8618,DOM,Dominican Republic,2010,Decile 9,Urban
1.71242,26,8618,DOM,Dominican Republic,2011,Decile 1,National
38.03235,26,8618,DOM,Dominican Republic,2011,Decile 10,National
2.91359,26,8618,DOM,Dominican Republic,2011,Decile 2,National
3.78043,26,8618,DOM,Dominican Republic,2011,Decile 3,National
4.65958,26,8618,DOM,Dominican Republic,2011,Decile 4,National
5.67875,26,8618,DOM,Dominican Republic,2011,Decile 5,National
7.01359,26,8618,DOM,Dominican Republic,2011,Decile 6,National
8.86505,26,8618,DOM,Dominican Republic,2011,Decile 7,National
11.56755,26,8618,DOM,Dominican Republic,2011,Decile 8,National
15.77669,26,8618,DOM,Dominican Republic,2011,Decile 9,National
2.09325,26,8618,DOM,Dominican Republic,2011,Decile 1,Rural
31.50454,26,8618,DOM,Dominican Republic,2011,Decile 10,Rural
3.54474,26,8618,DOM,Dominican Republic,2011,Decile 2,Rural
4.58707,26,8618,DOM,Dominican Republic,2011,Decile 3,Rural
5.72422,26,8618,DOM,Dominican Republic,2011,Decile 4,Rural
6.94389,26,8618,DOM,Dominican Republic,2011,Decile 5,Rural
8.27149,26,8618,DOM,Dominican Republic,2011,Decile 6,Rural
9.71636,26,8618,DOM,Dominican Republic,2011,Decile 7,Rural
12.15981,26,8618,DOM,Dominican Republic,2011,Decile 8,Rural
15.45464,26,8618,DOM,Dominican Republic,2011,Decile 9,Rural
1.70538,26,8618,DOM,Dominican Republic,2011,Decile 1,Urban
38.23761,26,8618,DOM,Dominican Republic,2011,Decile 10,Urban
2.85563,26,8618,DOM,Dominican Republic,2011,Decile 2,Urban
3.65674,26,8618,DOM,Dominican Republic,2011,Decile 3,Urban
4.53131,26,8618,DOM,Dominican Republic,2011,Decile 4,Urban
