value,source_id,notes_ids,iso3,Country__ESTANDAR,Sex,Years__ESTANDAR
70.9,6547,,VIR,United States Virgin Islands,Both sexes,1997
71.3,6547,,VIR,United States Virgin Islands,Both sexes,1998
71.1,6547,,VIR,United States Virgin Islands,Both sexes,1999
71.8,6547,,VIR,United States Virgin Islands,Both sexes,2000
72.2,6547,,VIR,United States Virgin Islands,Both sexes,2001
72.1,6547,,VIR,United States Virgin Islands,Both sexes,2002
72.0,6547,,VIR,United States Virgin Islands,Both sexes,2003
71.8,6547,,VIR,United States Virgin Islands,Both sexes,2004
72.2,6547,,VIR,United States Virgin Islands,Both sexes,2005
72.5,6547,,VIR,United States Virgin Islands,Both sexes,2006
72.6,6547,,VIR,United States Virgin Islands,Both sexes,2007
72.7,6547,,VIR,United States Virgin Islands,Both sexes,2008
72.9,6547,,VIR,United States Virgin Islands,Both sexes,2009
73.2,6547,,VIR,United States Virgin Islands,Both sexes,2010
73.4,6547,,VIR,United States Virgin Islands,Both sexes,2011
73.7,6547,,VIR,United States Virgin Islands,Both sexes,2012
73.9,6547,,VIR,United States Virgin Islands,Both sexes,2013
74.2,6547,,VIR,United States Virgin Islands,Both sexes,2014
74.3,6547,,VIR,United States Virgin Islands,Both sexes,2015
74.4,6547,,VIR,United States Virgin Islands,Both sexes,2016
74.4,6547,,VIR,United States Virgin Islands,Both sexes,2017
74.7,6547,,VIR,United States Virgin Islands,Both sexes,2018
74.9,6547,,VIR,United States Virgin Islands,Both sexes,2019
74.7,6547,,VIR,United States Virgin Islands,Both sexes,2020
74.6,6547,,VIR,United States Virgin Islands,Both sexes,2021
75.0,6547,,VIR,United States Virgin Islands,Both sexes,2022
75.5,6547,,VIR,United States Virgin Islands,Both sexes,2023
75.7,6547,,VIR,United States Virgin Islands,Both sexes,2024
75.9,6547,,VIR,United States Virgin Islands,Both sexes,2025
76.2,6547,,VIR,United States Virgin Islands,Both sexes,2026
76.4,6547,,VIR,United States Virgin Islands,Both sexes,2027
76.6,6547,,VIR,United States Virgin Islands,Both sexes,2028
76.8,6547,,VIR,United States Virgin Islands,Both sexes,2029
77.0,6547,,VIR,United States Virgin Islands,Both sexes,2030
77.2,6547,,VIR,United States Virgin Islands,Both sexes,2031
77.4,6547,,VIR,United States Virgin Islands,Both sexes,2032
77.6,6547,,VIR,United States Virgin Islands,Both sexes,2033
77.9,6547,,VIR,United States Virgin Islands,Both sexes,2034
78.1,6547,,VIR,United States Virgin Islands,Both sexes,2035
78.3,6547,,VIR,United States Virgin Islands,Both sexes,2036
78.4,6547,,VIR,United States Virgin Islands,Both sexes,2037
78.6,6547,,VIR,United States Virgin Islands,Both sexes,2038
78.8,6547,,VIR,United States Virgin Islands,Both sexes,2039
79.0,6547,,VIR,United States Virgin Islands,Both sexes,2040
79.2,6547,,VIR,United States Virgin Islands,Both sexes,2041
79.4,6547,,VIR,United States Virgin Islands,Both sexes,2042
79.6,6547,,VIR,United States Virgin Islands,Both sexes,2043
79.8,6547,,VIR,United States Virgin Islands,Both sexes,2044
79.9,6547,,VIR,United States Virgin Islands,Both sexes,2045
80.1,6547,,VIR,United States Virgin Islands,Both sexes,2046
80.3,6547,,VIR,United States Virgin Islands,Both sexes,2047
80.4,6547,,VIR,United States Virgin Islands,Both sexes,2048
80.6,6547,,VIR,United States Virgin Islands,Both sexes,2049
80.8,6547,,VIR,United States Virgin Islands,Both sexes,2050
80.9,6547,,VIR,United States Virgin Islands,Both sexes,2051
81.1,6547,,VIR,United States Virgin Islands,Both sexes,2052
81.2,6547,,VIR,United States Virgin Islands,Both sexes,2053
81.4,6547,,VIR,United States Virgin Islands,Both sexes,2054
81.6,6547,,VIR,United States Virgin Islands,Both sexes,2055
81.7,6547,,VIR,United States Virgin Islands,Both sexes,2056
81.9,6547,,VIR,United States Virgin Islands,Both sexes,2057
82.0,6547,,VIR,United States Virgin Islands,Both sexes,2058
82.2,6547,,VIR,United States Virgin Islands,Both sexes,2059
82.3,6547,,VIR,United States Virgin Islands,Both sexes,2060
82.5,6547,,VIR,United States Virgin Islands,Both sexes,2061
82.6,6547,,VIR,United States Virgin Islands,Both sexes,2062
82.7,6547,,VIR,United States Virgin Islands,Both sexes,2063
82.9,6547,,VIR,United States Virgin Islands,Both sexes,2064
83.0,6547,,VIR,United States Virgin Islands,Both sexes,2065
83.2,6547,,VIR,United States Virgin Islands,Both sexes,2066
83.3,6547,,VIR,United States Virgin Islands,Both sexes,2067
83.4,6547,,VIR,United States Virgin Islands,Both sexes,2068
83.5,6547,,VIR,United States Virgin Islands,Both sexes,2069
83.7,6547,,VIR,United States Virgin Islands,Both sexes,2070
83.8,6547,,VIR,United States Virgin Islands,Both sexes,2071
84.0,6547,,VIR,United States Virgin Islands,Both sexes,2072
84.1,6547,,VIR,United States Virgin Islands,Both sexes,2073
84.2,6547,,VIR,United States Virgin Islands,Both sexes,2074
84.3,6547,,VIR,United States Virgin Islands,Both sexes,2075
84.5,6547,,VIR,United States Virgin Islands,Both sexes,2076
84.6,6547,,VIR,United States Virgin Islands,Both sexes,2077
84.7,6547,,VIR,United States Virgin Islands,Both sexes,2078
84.8,6547,,VIR,United States Virgin Islands,Both sexes,2079
85.0,6547,,VIR,United States Virgin Islands,Both sexes,2080
85.1,6547,,VIR,United States Virgin Islands,Both sexes,2081
85.2,6547,,VIR,United States Virgin Islands,Both sexes,2082
85.3,6547,,VIR,United States Virgin Islands,Both sexes,2083
85.4,6547,,VIR,United States Virgin Islands,Both sexes,2084
85.6,6547,,VIR,United States Virgin Islands,Both sexes,2085
85.7,6547,,VIR,United States Virgin Islands,Both sexes,2086
85.8,6547,,VIR,United States Virgin Islands,Both sexes,2087
85.9,6547,,VIR,United States Virgin Islands,Both sexes,2088
86.0,6547,,VIR,United States Virgin Islands,Both sexes,2089
86.1,6547,,VIR,United States Virgin Islands,Both sexes,2090
86.3,6547,,VIR,United States Virgin Islands,Both sexes,2091
86.4,6547,,VIR,United States Virgin Islands,Both sexes,2092
86.5,6547,,VIR,United States Virgin Islands,Both sexes,2093
86.6,6547,,VIR,United States Virgin Islands,Both sexes,2094
86.7,6547,,VIR,United States Virgin Islands,Both sexes,2095
86.8,6547,,VIR,United States Virgin Islands,Both sexes,2096
87.0,6547,,VIR,United States Virgin Islands,Both sexes,2097
87.1,6547,,VIR,United States Virgin Islands,Both sexes,2098
87.2,6547,,VIR,United States Virgin Islands,Both sexes,2099
87.3,6547,,VIR,United States Virgin Islands,Both sexes,2100
57.8,6547,,VIR,United States Virgin Islands,Men,1950
55.5,6547,,VIR,United States Virgin Islands,Men,1951
55.5,6547,,VIR,United States Virgin Islands,Men,1952
56.5,6547,,VIR,United States Virgin Islands,Men,1953
61.0,6547,,VIR,United States Virgin Islands,Men,1954
58.7,6547,,VIR,United States Virgin Islands,Men,1955
58.3,6547,,VIR,United States Virgin Islands,Men,1956
59.1,6547,,VIR,United States Virgin Islands,Men,1957
60.8,6547,,VIR,United States Virgin Islands,Men,1958
58.8,6547,,VIR,United States Virgin Islands,Men,1959
59.2,6547,,VIR,United States Virgin Islands,Men,1960
60.0,6547,,VIR,United States Virgin Islands,Men,1961
60.1,6547,,VIR,United States Virgin Islands,Men,1962
59.2,6547,,VIR,United States Virgin Islands,Men,1963
61.5,6547,,VIR,United States Virgin Islands,Men,1964
60.5,6547,,VIR,United States Virgin Islands,Men,1965
61.0,6547,,VIR,United States Virgin Islands,Men,1966
61.6,6547,,VIR,United States Virgin Islands,Men,1967
62.1,6547,,VIR,United States Virgin Islands,Men,1968
62.6,6547,,VIR,United States Virgin Islands,Men,1969
63.1,6547,,VIR,United States Virgin Islands,Men,1970
63.5,6547,,VIR,United States Virgin Islands,Men,1971
62.8,6547,,VIR,United States Virgin Islands,Men,1972
63.1,6547,,VIR,United States Virgin Islands,Men,1973
63.5,6547,,VIR,United States Virgin Islands,Men,1974
63.9,6547,,VIR,United States Virgin Islands,Men,1975
64.1,6547,,VIR,United States Virgin Islands,Men,1976
64.4,6547,,VIR,United States Virgin Islands,Men,1977
64.7,6547,,VIR,United States Virgin Islands,Men,1978
65.0,6547,,VIR,United States Virgin Islands,Men,1979
65.1,6547,,VIR,United States Virgin Islands,Men,1980
65.3,6547,,VIR,United States Virgin Islands,Men,1981
65.6,6547,,VIR,United States Virgin Islands,Men,1982
65.8,6547,,VIR,United States Virgin Islands,Men,1983
66.0,6547,,VIR,United States Virgin Islands,Men,1984
66.2,6547,,VIR,United States Virgin Islands,Men,1985
66.5,6547,,VIR,United States Virgin Islands,Men,1986
66.7,6547,,VIR,United States Virgin Islands,Men,1987
66.9,6547,,VIR,United States Virgin Islands,Men,1988
67.0,6547,,VIR,United States Virgin Islands,Men,1989
67.2,6547,,VIR,United States Virgin Islands,Men,1990
67.3,6547,,VIR,United States Virgin Islands,Men,1991
67.5,6547,,VIR,United States Virgin Islands,Men,1992
67.7,6547,,VIR,United States Virgin Islands,Men,1993
67.8,6547,,VIR,United States Virgin Islands,Men,1994
67.9,6547,,VIR,United States Virgin Islands,Men,1995
68.3,6547,,VIR,United States Virgin Islands,Men,1996
67.1,6547,,VIR,United States Virgin Islands,Men,1997
67.8,6547,,VIR,United States Virgin Islands,Men,1998
67.3,6547,,VIR,United States Virgin Islands,Men,1999
67.9,6547,,VIR,United States Virgin Islands,Men,2000
68.6,6547,,VIR,United States Virgin Islands,Men,2001
68.3,6547,,VIR,United States Virgin Islands,Men,2002
68.8,6547,,VIR,United States Virgin Islands,Men,2003
68.4,6547,,VIR,United States Virgin Islands,Men,2004
68.8,6547,,VIR,United States Virgin Islands,Men,2005
68.9,6547,,VIR,United States Virgin Islands,Men,2006
68.9,6547,,VIR,United States Virgin Islands,Men,2007
68.8,6547,,VIR,United States Virgin Islands,Men,2008
68.9,6547,,VIR,United States Virgin Islands,Men,2009
69.1,6547,,VIR,United States Virgin Islands,Men,2010
69.2,6547,,VIR,United States Virgin Islands,Men,2011
69.4,6547,,VIR,United States Virgin Islands,Men,2012
69.5,6547,,VIR,United States Virgin Islands,Men,2013
69.7,6547,,VIR,United States Virgin Islands,Men,2014
69.6,6547,,VIR,United States Virgin Islands,Men,2015
69.6,6547,,VIR,United States Virgin Islands,Men,2016
69.5,6547,,VIR,United States Virgin Islands,Men,2017
69.8,6547,,VIR,United States Virgin Islands,Men,2018
70.0,6547,,VIR,United States Virgin Islands,Men,2019
69.8,6547,,VIR,United States Virgin Islands,Men,2020
69.8,6547,,VIR,United States Virgin Islands,Men,2021
70.1,6547,,VIR,United States Virgin Islands,Men,2022
70.5,6547,,VIR,United States Virgin Islands,Men,2023
70.7,6547,,VIR,United States Virgin Islands,Men,2024
70.9,6547,,VIR,United States Virgin Islands,Men,2025
71.2,6547,,VIR,United States Virgin Islands,Men,2026
71.4,6547,,VIR,United States Virgin Islands,Men,2027
71.6,6547,,VIR,United States Virgin Islands,Men,2028
71.9,6547,,VIR,United States Virgin Islands,Men,2029
72.1,6547,,VIR,United States Virgin Islands,Men,2030
72.3,6547,,VIR,United States Virgin Islands,Men,2031
72.5,6547,,VIR,United States Virgin Islands,Men,2032
72.8,6547,,VIR,United States Virgin Islands,Men,2033
73.0,6547,,VIR,United States Virgin Islands,Men,2034
73.2,6547,,VIR,United States Virgin Islands,Men,2035
73.5,6547,,VIR,United States Virgin Islands,Men,2036
73.7,6547,,VIR,United States Virgin Islands,Men,2037
73.9,6547,,VIR,United States Virgin Islands,Men,2038
74.1,6547,,VIR,United States Virgin Islands,Men,2039
74.4,6547,,VIR,United States Virgin Islands,Men,2040
74.6,6547,,VIR,United States Virgin Islands,Men,2041
74.8,6547,,VIR,United States Virgin Islands,Men,2042
75.0,6547,,VIR,United States Virgin Islands,Men,2043
75.3,6547,,VIR,United States Virgin Islands,Men,2044
75.5,6547,,VIR,United States Virgin Islands,Men,2045
75.7,6547,,VIR,United States Virgin Islands,Men,2046
75.9,6547,,VIR,United States Virgin Islands,Men,2047
76.1,6547,,VIR,United States Virgin Islands,Men,2048
76.3,6547,,VIR,United States Virgin Islands,Men,2049
76.5,6547,,VIR,United States Virgin Islands,Men,2050
76.7,6547,,VIR,United States Virgin Islands,Men,2051
76.9,6547,,VIR,United States Virgin Islands,Men,2052
77.1,6547,,VIR,United States Virgin Islands,Men,2053
77.3,6547,,VIR,United States Virgin Islands,Men,2054
77.5,6547,,VIR,United States Virgin Islands,Men,2055
77.7,6547,,VIR,United States Virgin Islands,Men,2056
77.8,6547,,VIR,United States Virgin Islands,Men,2057
78.0,6547,,VIR,United States Virgin Islands,Men,2058
78.2,6547,,VIR,United States Virgin Islands,Men,2059
78.4,6547,,VIR,United States Virgin Islands,Men,2060
78.5,6547,,VIR,United States Virgin Islands,Men,2061
78.7,6547,,VIR,United States Virgin Islands,Men,2062
78.9,6547,,VIR,United States Virgin Islands,Men,2063
79.0,6547,,VIR,United States Virgin Islands,Men,2064
79.2,6547,,VIR,United States Virgin Islands,Men,2065
79.4,6547,,VIR,United States Virgin Islands,Men,2066
79.5,6547,,VIR,United States Virgin Islands,Men,2067
79.7,6547,,VIR,United States Virgin Islands,Men,2068
79.8,6547,,VIR,United States Virgin Islands,Men,2069
80.0,6547,,VIR,United States Virgin Islands,Men,2070
80.1,6547,,VIR,United States Virgin Islands,Men,2071
80.3,6547,,VIR,United States Virgin Islands,Men,2072
80.4,6547,,VIR,United States Virgin Islands,Men,2073
80.6,6547,,VIR,United States Virgin Islands,Men,2074
80.7,6547,,VIR,United States Virgin Islands,Men,2075
80.9,6547,,VIR,United States Virgin Islands,Men,2076
81.0,6547,,VIR,United States Virgin Islands,Men,2077
81.1,6547,,VIR,United States Virgin Islands,Men,2078
81.3,6547,,VIR,United States Virgin Islands,Men,2079
81.4,6547,,VIR,United States Virgin Islands,Men,2080
81.6,6547,,VIR,United States Virgin Islands,Men,2081
81.7,6547,,VIR,United States Virgin Islands,Men,2082
81.9,6547,,VIR,United States Virgin Islands,Men,2083
82.0,6547,,VIR,United States Virgin Islands,Men,2084
82.1,6547,,VIR,United States Virgin Islands,Men,2085
82.2,6547,,VIR,United States Virgin Islands,Men,2086
82.4,6547,,VIR,United States Virgin Islands,Men,2087
82.5,6547,,VIR,United States Virgin Islands,Men,2088
82.6,6547,,VIR,United States Virgin Islands,Men,2089
82.8,6547,,VIR,United States Virgin Islands,Men,2090
82.9,6547,,VIR,United States Virgin Islands,Men,2091
83.0,6547,,VIR,United States Virgin Islands,Men,2092
83.2,6547,,VIR,United States Virgin Islands,Men,2093
83.3,6547,,VIR,United States Virgin Islands,Men,2094
83.4,6547,,VIR,United States Virgin Islands,Men,2095
83.5,6547,,VIR,United States Virgin Islands,Men,2096
83.6,6547,,VIR,United States Virgin Islands,Men,2097
83.8,6547,,VIR,United States Virgin Islands,Men,2098
83.9,6547,,VIR,United States Virgin Islands,Men,2099
84.0,6547,,VIR,United States Virgin Islands,Men,2100
62.0,6547,,VIR,United States Virgin Islands,Women,1950
58.6,6547,,VIR,United States Virgin Islands,Women,1951
62.4,6547,,VIR,United States Virgin Islands,Women,1952
66.9,6547,,VIR,United States Virgin Islands,Women,1953
66.6,6547,,VIR,United States Virgin Islands,Women,1954
67.4,6547,,VIR,United States Virgin Islands,Women,1955
63.7,6547,,VIR,United States Virgin Islands,Women,1956
64.7,6547,,VIR,United States Virgin Islands,Women,1957
68.7,6547,,VIR,United States Virgin Islands,Women,1958
65.0,6547,,VIR,United States Virgin Islands,Women,1959
66.5,6547,,VIR,United States Virgin Islands,Women,1960
66.5,6547,,VIR,United States Virgin Islands,Women,1961
65.3,6547,,VIR,United States Virgin Islands,Women,1962
63.8,6547,,VIR,United States Virgin Islands,Women,1963
66.8,6547,,VIR,United States Virgin Islands,Women,1964
69.2,6547,,VIR,United States Virgin Islands,Women,1965
66.5,6547,,VIR,United States Virgin Islands,Women,1966
67.4,6547,,VIR,United States Virgin Islands,Women,1967
68.4,6547,,VIR,United States Virgin Islands,Women,1968
69.3,6547,,VIR,United States Virgin Islands,Women,1969
70.1,6547,,VIR,United States Virgin Islands,Women,1970
70.8,6547,,VIR,United States Virgin Islands,Women,1971
68.5,6547,,VIR,United States Virgin Islands,Women,1972
71.4,6547,,VIR,United States Virgin Islands,Women,1973
71.5,6547,,VIR,United States Virgin Islands,Women,1974
71.7,6547,,VIR,United States Virgin Islands,Women,1975
71.8,6547,,VIR,United States Virgin Islands,Women,1976
71.9,6547,,VIR,United States Virgin Islands,Women,1977
72.0,6547,,VIR,United States Virgin Islands,Women,1978
72.1,6547,,VIR,United States Virgin Islands,Women,1979
72.5,6547,,VIR,United States Virgin Islands,Women,1980
72.6,6547,,VIR,United States Virgin Islands,Women,1981
72.8,6547,,VIR,United States Virgin Islands,Women,1982
72.9,6547,,VIR,United States Virgin Islands,Women,1983
73.2,6547,,VIR,United States Virgin Islands,Women,1984
73.2,6547,,VIR,United States Virgin Islands,Women,1985
73.6,6547,,VIR,United States Virgin Islands,Women,1986
73.8,6547,,VIR,United States Virgin Islands,Women,1987
74.1,6547,,VIR,United States Virgin Islands,Women,1988
74.2,6547,,VIR,United States Virgin Islands,Women,1989
74.3,6547,,VIR,United States Virgin Islands,Women,1990
74.4,6547,,VIR,United States Virgin Islands,Women,1991
74.6,6547,,VIR,United States Virgin Islands,Women,1992
74.7,6547,,VIR,United States Virgin Islands,Women,1993
74.8,6547,,VIR,United States Virgin Islands,Women,1994
74.6,6547,,VIR,United States Virgin Islands,Women,1995
75.0,6547,,VIR,United States Virgin Islands,Women,1996
74.9,6547,,VIR,United States Virgin Islands,Women,1997
74.9,6547,,VIR,United States Virgin Islands,Women,1998
75.1,6547,,VIR,United States Virgin Islands,Women,1999
75.9,6547,,VIR,United States Virgin Islands,Women,2000
75.9,6547,,VIR,United States Virgin Islands,Women,2001
76.0,6547,,VIR,United States Virgin Islands,Women,2002
75.4,6547,,VIR,United States Virgin Islands,Women,2003
75.4,6547,,VIR,United States Virgin Islands,Women,2004
75.8,6547,,VIR,United States Virgin Islands,Women,2005
76.3,6547,,VIR,United States Virgin Islands,Women,2006
76.6,6547,,VIR,United States Virgin Islands,Women,2007
76.8,6547,,VIR,United States Virgin Islands,Women,2008
77.3,6547,,VIR,United States Virgin Islands,Women,2009
77.8,6547,,VIR,United States Virgin Islands,Women,2010
78.1,6547,,VIR,United States Virgin Islands,Women,2011
78.5,6547,,VIR,United States Virgin Islands,Women,2012
79.0,6547,,VIR,United States Virgin Islands,Women,2013
79.4,6547,,VIR,United States Virgin Islands,Women,2014
79.8,6547,,VIR,United States Virgin Islands,Women,2015
80.2,6547,,VIR,United States Virgin Islands,Women,2016
80.3,6547,,VIR,United States Virgin Islands,Women,2017
80.7,6547,,VIR,United States Virgin Islands,Women,2018
80.9,6547,,VIR,United States Virgin Islands,Women,2019
80.9,6547,,VIR,United States Virgin Islands,Women,2020
80.6,6547,,VIR,United States Virgin Islands,Women,2021
81.0,6547,,VIR,United States Virgin Islands,Women,2022
81.4,6547,,VIR,United States Virgin Islands,Women,2023
81.5,6547,,VIR,United States Virgin Islands,Women,2024
81.6,6547,,VIR,United States Virgin Islands,Women,2025
81.7,6547,,VIR,United States Virgin Islands,Women,2026
81.9,6547,,VIR,United States Virgin Islands,Women,2027
82.0,6547,,VIR,United States Virgin Islands,Women,2028
82.1,6547,,VIR,United States Virgin Islands,Women,2029
82.2,6547,,VIR,United States Virgin Islands,Women,2030
82.4,6547,,VIR,United States Virgin Islands,Women,2031
82.5,6547,,VIR,United States Virgin Islands,Women,2032
82.6,6547,,VIR,United States Virgin Islands,Women,2033
82.7,6547,,VIR,United States Virgin Islands,Women,2034
82.9,6547,,VIR,United States Virgin Islands,Women,2035
83.0,6547,,VIR,United States Virgin Islands,Women,2036
83.1,6547,,VIR,United States Virgin Islands,Women,2037
83.2,6547,,VIR,United States Virgin Islands,Women,2038
83.4,6547,,VIR,United States Virgin Islands,Women,2039
83.5,6547,,VIR,United States Virgin Islands,Women,2040
83.6,6547,,VIR,United States Virgin Islands,Women,2041
83.7,6547,,VIR,United States Virgin Islands,Women,2042
83.9,6547,,VIR,United States Virgin Islands,Women,2043
84.0,6547,,VIR,United States Virgin Islands,Women,2044
84.1,6547,,VIR,United States Virgin Islands,Women,2045
84.2,6547,,VIR,United States Virgin Islands,Women,2046
84.4,6547,,VIR,United States Virgin Islands,Women,2047
84.5,6547,,VIR,United States Virgin Islands,Women,2048
84.6,6547,,VIR,United States Virgin Islands,Women,2049
84.7,6547,,VIR,United States Virgin Islands,Women,2050
84.8,6547,,VIR,United States Virgin Islands,Women,2051
85.0,6547,,VIR,United States Virgin Islands,Women,2052
